#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2022 09 29 08 56 999 99.0 99.0  1.56  5.56  4.29  21 9999.0 999.0  22.9 999.0 99.0 99.00
2022 09 29 09 26 999 99.0 99.0  1.77  5.56  4.57  27 9999.0 999.0  22.9 999.0 99.0 99.00
2022 09 29 09 56 999 99.0 99.0  1.82  5.56  4.63  20 9999.0 999.0  22.9 999.0 99.0 99.00
2022 09 29 10 26 999 99.0 99.0  1.84  5.26  4.63  33 9999.0 999.0  22.9 999.0 99.0 99.00
2022 09 29 10 56 999 99.0 99.0  1.89  5.56  4.66  24 9999.0 999.0  22.9 999.0 99.0 99.00
2022 09 29 11 26 999 99.0 99.0  1.96  5.56  4.78  31 9999.0 999.0  22.9 999.0 99.0 99.00
2022 09 29 11 56 999 99.0 99.0  2.17  5.88  4.92  28 9999.0 999.0  22.9 999.0 99.0 99.00
2022 09 29 12 26 999 99.0 99.0  2.42  6.25  5.15  33 9999.0 999.0  22.9 999.0 99.0 99.00
2022 09 29 12 56 999 99.0 99.0  2.32  6.25  5.07  40 9999.0 999.0  22.9 999.0 99.0 99.00
2022 09 29 13 26 999 99.0 99.0  2.20  6.25  5.06  31 9999.0 999.0  22.9 999.0 99.0 99.00
2022 09 29 13 56 999 99.0 99.0  2.30  5.88  5.17  30 9999.0 999.0  22.9 999.0 99.0 99.00
2022 09 29 14 26 999 99.0 99.0  2.48  6.25  5.26  34 9999.0 999.0  22.9 999.0 99.0 99.00
2022 09 29 14 56 999 99.0 99.0  2.40  6.67  5.28  31 9999.0 999.0  22.9 999.0 99.0 99.00
2022 09 29 15 26 999 99.0 99.0  2.48  7.14  5.33  35 9999.0 999.0  22.9 999.0 99.0 99.00
2022 09 29 15 56 999 99.0 99.0  2.60  6.67  5.45  33 9999.0 999.0  22.9 999.0 99.0 99.00
2022 09 29 16 26 999 99.0 99.0  2.55  7.14  5.41  34 9999.0 999.0  22.9 999.0 99.0 99.00
2022 09 29 16 56 999 99.0 99.0  2.69  6.67  5.51  31 9999.0 999.0  23.0 999.0 99.0 99.00
2022 09 29 17 26 999 99.0 99.0  2.68  7.14  5.53  38 9999.0 999.0  22.9 999.0 99.0 99.00
2022 09 29 17 56 999 99.0 99.0  2.73  7.14  5.67  38 9999.0 999.0  22.9 999.0 99.0 99.00
2022 09 29 18 26 999 99.0 99.0  2.66  7.14  5.67  40 9999.0 999.0  22.9 999.0 99.0 99.00
2022 09 29 18 56 999 99.0 99.0  2.62  7.14  5.49  37 9999.0 999.0  22.9 999.0 99.0 99.00
2022 09 29 19 26 999 99.0 99.0  2.77  7.14  5.67  38 9999.0 999.0  22.9 999.0 99.0 99.00
2022 09 29 19 56 999 99.0 99.0  2.69  7.14  5.57  37 9999.0 999.0  22.9 999.0 99.0 99.00
2022 09 29 20 26 999 99.0 99.0  2.71  7.14  5.62  35 9999.0 999.0  22.9 999.0 99.0 99.00
2022 09 29 20 56 999 99.0 99.0  2.86  7.69  5.73  37 9999.0 999.0  22.9 999.0 99.0 99.00
2022 09 29 21 26 999 99.0 99.0  3.08  7.69  5.98  44 9999.0 999.0  22.9 999.0 99.0 99.00
2022 09 29 21 56 999 99.0 99.0  3.00  7.69  5.85  44 9999.0 999.0  22.9 999.0 99.0 99.00
2022 09 29 22 26 999 99.0 99.0  2.86  7.14  5.77  45 9999.0 999.0  22.8 999.0 99.0 99.00
2022 09 29 22 56 999 99.0 99.0  2.92  7.69  5.92  45 9999.0 999.0  22.8 999.0 99.0 99.00
2022 09 29 23 26 999 99.0 99.0  3.15  7.69  6.14  48 9999.0 999.0  22.8 999.0 99.0 99.00
2022 09 29 23 56 999 99.0 99.0  3.34  7.69  6.26  45 9999.0 999.0  22.8 999.0 99.0 99.00
2022 09 30 00 26 999 99.0 99.0  3.34  7.69  6.10  47 9999.0 999.0  22.8 999.0 99.0 99.00
2022 09 30 00 56 999 99.0 99.0  3.38  7.69  6.22  41 9999.0 999.0  22.8 999.0 99.0 99.00
2022 09 30 01 26 999 99.0 99.0  3.53  8.33  6.40  62 9999.0 999.0  22.8 999.0 99.0 99.00
2022 09 30 01 56 999 99.0 99.0  3.52  8.33  6.40  62 9999.0 999.0  22.8 999.0 99.0 99.00
2022 09 30 02 26 999 99.0 99.0  3.54  9.09  6.56  75 9999.0 999.0  22.8 999.0 99.0 99.00
2022 09 30 02 56 999 99.0 99.0  3.18  8.33  6.37  61 9999.0 999.0  22.7 999.0 99.0 99.00
2022 09 30 03 26 999 99.0 99.0  3.75  8.33  6.79  49 9999.0 999.0  22.7 999.0 99.0 99.00
2022 09 30 03 56 999 99.0 99.0  3.53  8.33  6.63  61 9999.0 999.0  22.7 999.0 99.0 99.00
2022 09 30 04 26 999 99.0 99.0  3.68  8.33  6.81  48 9999.0 999.0  22.6 999.0 99.0 99.00
2022 09 30 04 56 999 99.0 99.0  3.56  9.09  6.81  69 9999.0 999.0  22.6 999.0 99.0 99.00
2022 09 30 05 26 999 99.0 99.0  3.37  8.33  6.65  54 9999.0 999.0  22.6 999.0 99.0 99.00
2022 09 30 05 56 999 99.0 99.0  3.72  9.09  6.89  68 9999.0 999.0  22.6 999.0 99.0 99.00
2022 09 30 06 26 999 99.0 99.0  3.29  8.33  6.63  52 9999.0 999.0  22.6 999.0 99.0 99.00
2022 09 30 06 56 999 99.0 99.0  3.44  9.88  6.74  80 9999.0 999.0  22.6 999.0 99.0 99.00
2022 09 30 07 26 999 99.0 99.0  3.52  8.33  6.71  57 9999.0 999.0  22.6 999.0 99.0 99.00
2022 09 30 07 56 999 99.0 99.0  3.57  8.33  6.73  52 9999.0 999.0  22.6 999.0 99.0 99.00
2022 09 30 08 26 999 99.0 99.0  3.40  9.09  6.55  72 9999.0 999.0  22.6 999.0 99.0 99.00
2022 09 30 08 56 999 99.0 99.0  3.34  9.88  6.46  85 9999.0 999.0  22.6 999.0 99.0 99.00
2022 09 30 09 26 999 99.0 99.0  3.56  9.09  6.62  75 9999.0 999.0  22.6 999.0 99.0 99.00
2022 09 30 09 56 999 99.0 99.0  3.31  8.33  6.51  58 9999.0 999.0  22.6 999.0 99.0 99.00
2022 09 30 10 26 999 99.0 99.0  3.45  9.09  6.54  73 9999.0 999.0  22.6 999.0 99.0 99.00
2022 09 30 10 56 999 99.0 99.0  3.14  7.69  6.43  59 9999.0 999.0  22.6 999.0 99.0 99.00
2022 09 30 11 26 999 99.0 99.0  3.17  7.69  6.26  62 9999.0 999.0  22.6 999.0 99.0 99.00
2022 09 30 11 56 999 99.0 99.0  3.48  8.33  6.43  64 9999.0 999.0  22.6 999.0 99.0 99.00
2022 09 30 12 26 999 99.0 99.0  3.40  9.88  6.48  79 9999.0 999.0  22.6 999.0 99.0 99.00
2022 09 30 12 56 999 99.0 99.0  3.56  8.33  6.46  51 9999.0 999.0  22.6 999.0 99.0 99.00
2022 09 30 13 26 999 99.0 99.0  3.50  7.69  6.42  55 9999.0 999.0  22.6 999.0 99.0 99.00
2022 09 30 13 56 999 99.0 99.0  3.57  9.09  6.62  71 9999.0 999.0  22.5 999.0 99.0 99.00
2022 09 30 14 26 999 99.0 99.0  3.87  9.88  6.87  76 9999.0 999.0  22.6 999.0 99.0 99.00
2022 09 30 14 56 999 99.0 99.0  3.83  8.33  6.79  57 9999.0 999.0  22.6 999.0 99.0 99.00
2022 09 30 15 26 999 99.0 99.0  3.84  9.88  6.75  85 9999.0 999.0  22.5 999.0 99.0 99.00
2022 09 30 15 56 999 99.0 99.0  3.96  9.88  6.91  78 9999.0 999.0  22.6 999.0 99.0 99.00
2022 09 30 16 26 999 99.0 99.0  3.79 10.53  6.82  79 9999.0 999.0  22.6 999.0 99.0 99.00
2022 09 30 16 56 999 99.0 99.0  3.98  9.88  7.01  78 9999.0 999.0  22.5 999.0 99.0 99.00
2022 09 30 17 26 999 99.0 99.0  3.94  9.09  6.96  64 9999.0 999.0  22.5 999.0 99.0 99.00
2022 09 30 17 56 999 99.0 99.0  3.72  9.09  6.69  62 9999.0 999.0  22.4 999.0 99.0 99.00
2022 09 30 18 26 999 99.0 99.0  3.63  9.88  6.72  72 9999.0 999.0  22.5 999.0 99.0 99.00
2022 09 30 18 56 999 99.0 99.0  3.88 10.53  6.87  86 9999.0 999.0  22.4 999.0 99.0 99.00
2022 09 30 19 26 999 99.0 99.0  3.57 10.53  6.77  78 9999.0 999.0  22.5 999.0 99.0 99.00
2022 09 30 19 56 999 99.0 99.0  3.52  9.09  6.57  62 9999.0 999.0  22.5 999.0 99.0 99.00
2022 09 30 20 26 999 99.0 99.0  3.20  9.88  6.56  72 9999.0 999.0  22.4 999.0 99.0 99.00
2022 09 30 20 56 999 99.0 99.0  3.48  9.88  6.85  69 9999.0 999.0  22.4 999.0 99.0 99.00
2022 09 30 21 26 999 99.0 99.0  3.61  9.09  6.95  62 9999.0 999.0  22.4 999.0 99.0 99.00
2022 09 30 21 56 999 99.0 99.0  4.11  7.69  7.00  62 9999.0 999.0  22.4 999.0 99.0 99.00
2022 09 30 22 26 999 99.0 99.0  3.61  9.09  6.74  58 9999.0 999.0  22.3 999.0 99.0 99.00
2022 09 30 22 56 999 99.0 99.0  3.70  9.09  6.78  65 9999.0 999.0  22.3 999.0 99.0 99.00
2022 09 30 23 26 999 99.0 99.0  3.64  9.09  6.93  57 9999.0 999.0  22.3 999.0 99.0 99.00
2022 09 30 23 56 999 99.0 99.0  3.50  9.09  6.62  52 9999.0 999.0  22.3 999.0 99.0 99.00
2022 10 01 00 26 999 99.0 99.0  3.30  8.33  6.74  62 9999.0 999.0  22.3 999.0 99.0 99.00
2022 10 01 00 56 999 99.0 99.0  3.12  9.09  6.75  61 9999.0 999.0  22.2 999.0 99.0 99.00
2022 10 01 01 26 999 99.0 99.0  2.91  9.09  6.70  62 9999.0 999.0  22.1 999.0 99.0 99.00
2022 10 01 01 56 999 99.0 99.0  3.04  9.09  6.77  71 9999.0 999.0  22.1 999.0 99.0 99.00
2022 10 01 02 26 999 99.0 99.0  2.72  9.88  6.50  73 9999.0 999.0  22.1 999.0 99.0 99.00
2022 10 01 02 56 999 99.0 99.0  2.86  9.09  6.82  72 9999.0 999.0  22.0 999.0 99.0 99.00
2022 10 01 03 26 999 99.0 99.0  2.89  9.09  6.59  69 9999.0 999.0  22.1 999.0 99.0 99.00
2022 10 01 03 56 999 99.0 99.0  2.90  9.88  6.90  72 9999.0 999.0  22.0 999.0 99.0 99.00
2022 10 01 04 26 999 99.0 99.0  2.90  9.88  7.26  76 9999.0 999.0  22.0 999.0 99.0 99.00
2022 10 01 04 56 999 99.0 99.0  2.75  9.88  7.07  76 9999.0 999.0  21.9 999.0 99.0 99.00
2022 10 01 05 26 999 99.0 99.0  2.62  9.88  7.07  62 9999.0 999.0  21.9 999.0 99.0 99.00
2022 10 01 05 56 999 99.0 99.0  2.41  9.09  6.80  89 9999.0 999.0  21.9 999.0 99.0 99.00
2022 10 01 06 26 999 99.0 99.0  2.47  9.09  6.86  85 9999.0 999.0  21.8 999.0 99.0 99.00
2022 10 01 06 56 999 99.0 99.0  2.70  9.88  7.29  73 9999.0 999.0  21.9 999.0 99.0 99.00
2022 10 01 07 26 999 99.0 99.0  2.38  9.09  7.08  87 9999.0 999.0  21.9 999.0 99.0 99.00
2022 10 01 07 56 999 99.0 99.0  2.38  8.33  7.19  92 9999.0 999.0  21.8 999.0 99.0 99.00
2022 10 01 08 26 999 99.0 99.0  2.29  9.88  6.93  87 9999.0 999.0  21.8 999.0 99.0 99.00
2022 10 01 08 56 999 99.0 99.0  2.24  9.09  7.04  83 9999.0 999.0  21.7 999.0 99.0 99.00
2022 10 01 09 26 999 99.0 99.0  2.17 10.53  6.90  79 9999.0 999.0  21.7 999.0 99.0 99.00
2022 10 01 09 56 999 99.0 99.0  2.18 10.53  6.77  68 9999.0 999.0  21.7 999.0 99.0 99.00
2022 10 01 10 26 999 99.0 99.0  2.23  8.33  6.85  87 9999.0 999.0  21.7 999.0 99.0 99.00
2022 10 01 10 56 999 99.0 99.0  2.19  9.09  6.88  86 9999.0 999.0  21.6 999.0 99.0 99.00
2022 10 01 11 26 999 99.0 99.0  2.15  9.88  7.03  79 9999.0 999.0  21.6 999.0 99.0 99.00
2022 10 01 11 56 999 99.0 99.0  2.27  9.88  7.07  66 9999.0 999.0  21.6 999.0 99.0 99.00
2022 10 01 12 26 999 99.0 99.0  2.04  8.33  6.85  89 9999.0 999.0  21.6 999.0 99.0 99.00
2022 10 01 12 56 999 99.0 99.0  2.09  9.09  6.84  86 9999.0 999.0  21.7 999.0 99.0 99.00
2022 10 01 13 26 999 99.0 99.0  2.22  9.09  6.98  96 9999.0 999.0  21.7 999.0 99.0 99.00
2022 10 01 13 56 999 99.0 99.0  1.94  8.33  6.52  94 9999.0 999.0  21.8 999.0 99.0 99.00
2022 10 01 14 26 999 99.0 99.0  2.12  9.09  6.86  79 9999.0 999.0  21.8 999.0 99.0 99.00
2022 10 01 14 56 999 99.0 99.0  2.08  8.33  6.81  94 9999.0 999.0  21.9 999.0 99.0 99.00
2022 10 01 15 26 999 99.0 99.0  1.96  8.33  6.77  90 9999.0 999.0  22.0 999.0 99.0 99.00
2022 10 01 15 56 999 99.0 99.0  2.02  9.09  6.93  92 9999.0 999.0  22.1 999.0 99.0 99.00
2022 10 01 16 26 999 99.0 99.0  1.89  9.09  6.57  86 9999.0 999.0  22.1 999.0 99.0 99.00
2022 10 01 16 56 999 99.0 99.0  1.78  9.09  6.63  99 9999.0 999.0  22.2 999.0 99.0 99.00
2022 10 01 17 26 999 99.0 99.0  1.64  9.88  6.55  79 9999.0 999.0  22.3 999.0 99.0 99.00
2022 10 01 17 56 999 99.0 99.0  1.80  8.33  6.72  99 9999.0 999.0  22.4 999.0 99.0 99.00
2022 10 01 18 26 999 99.0 99.0  1.73  9.09  6.74  83 9999.0 999.0  22.3 999.0 99.0 99.00
2022 10 01 18 56 999 99.0 99.0  1.64  9.09  6.61  87 9999.0 999.0  22.3 999.0 99.0 99.00
2022 10 01 19 26 999 99.0 99.0  1.66  8.33  6.59  97 9999.0 999.0  22.3 999.0 99.0 99.00
2022 10 01 19 56 999 99.0 99.0  1.65  9.88  6.75  75 9999.0 999.0  22.3 999.0 99.0 99.00
2022 10 01 20 26 999 99.0 99.0  1.53  9.88  6.53  57 9999.0 999.0  22.3 999.0 99.0 99.00
2022 10 01 20 56 999 99.0 99.0  1.57  9.09  6.65 103 9999.0 999.0  22.2 999.0 99.0 99.00
2022 10 01 21 26 999 99.0 99.0  1.57  8.33  6.44 103 9999.0 999.0  22.2 999.0 99.0 99.00
2022 10 01 21 56 999 99.0 99.0  1.50  9.09  6.48  96 9999.0 999.0  22.2 999.0 99.0 99.00
2022 10 01 22 26 999 99.0 99.0  1.47  8.33  6.47 100 9999.0 999.0  22.2 999.0 99.0 99.00
2022 10 01 22 56 999 99.0 99.0  1.49  8.33  6.58 100 9999.0 999.0  22.1 999.0 99.0 99.00
2022 10 01 23 26 999 99.0 99.0  1.57  8.33  6.38  94 9999.0 999.0  22.1 999.0 99.0 99.00
2022 10 01 23 56 999 99.0 99.0  1.59  8.33  6.58  94 9999.0 999.0  22.1 999.0 99.0 99.00
2022 10 02 00 26 999 99.0 99.0  1.31  8.33  6.10 100 9999.0 999.0  22.0 999.0 99.0 99.00
2022 10 02 00 56 999 99.0 99.0  1.41  8.33  6.33  93 9999.0 999.0  22.0 999.0 99.0 99.00
2022 10 02 01 26 999 99.0 99.0  1.55  8.33  6.64 100 9999.0 999.0  22.0 999.0 99.0 99.00
2022 10 02 01 56 999 99.0 99.0  1.35  8.33  6.35 104 9999.0 999.0  21.9 999.0 99.0 99.00
2022 10 02 02 26 999 99.0 99.0  1.42  8.33  6.58 100 9999.0 999.0  21.9 999.0 99.0 99.00
2022 10 02 02 56 999 99.0 99.0  1.35  8.33  6.30  89 9999.0 999.0  21.8 999.0 99.0 99.00
2022 10 02 03 26 999 99.0 99.0  1.38  7.69  6.36  90 9999.0 999.0  21.8 999.0 99.0 99.00
2022 10 02 03 56 999 99.0 99.0  1.35  8.33  6.33  99 9999.0 999.0  21.8 999.0 99.0 99.00
2022 10 02 04 26 999 99.0 99.0  1.24  7.69  6.07  97 9999.0 999.0  21.8 999.0 99.0 99.00
2022 10 02 04 56 999 99.0 99.0  1.26  8.33  6.43  80 9999.0 999.0  21.8 999.0 99.0 99.00
2022 10 02 05 26 999 99.0 99.0  1.26  8.33  6.27  82 9999.0 999.0  21.8 999.0 99.0 99.00
2022 10 02 05 56 999 99.0 99.0  1.19  8.33  6.09  85 9999.0 999.0  21.8 999.0 99.0 99.00
2022 10 02 06 26 999 99.0 99.0  1.21  8.33  6.24  90 9999.0 999.0  21.8 999.0 99.0 99.00
2022 10 02 06 56 999 99.0 99.0  1.18  7.69  6.12  92 9999.0 999.0  21.8 999.0 99.0 99.00
2022 10 02 07 26 999 99.0 99.0  1.13  7.14  6.18  87 9999.0 999.0  21.8 999.0 99.0 99.00
2022 10 02 07 56 999 99.0 99.0  1.12  7.69  6.26  73 9999.0 999.0  21.9 999.0 99.0 99.00
2022 10 02 08 26 999 99.0 99.0  1.07  7.69  6.16  85 9999.0 999.0  21.9 999.0 99.0 99.00
2022 10 02 08 56 999 99.0 99.0  1.10  8.33  6.29  86 9999.0 999.0  21.9 999.0 99.0 99.00
2022 10 02 09 26 999 99.0 99.0  1.14  7.69  6.43  94 9999.0 999.0  21.9 999.0 99.0 99.00
2022 10 02 09 56 999 99.0 99.0  1.08  7.69  6.29  89 9999.0 999.0  22.0 999.0 99.0 99.00
2022 10 02 10 26 999 99.0 99.0  1.01  8.33  5.97 102 9999.0 999.0  21.9 999.0 99.0 99.00
2022 10 02 10 56 999 99.0 99.0  1.03  7.69  6.04  83 9999.0 999.0  21.9 999.0 99.0 99.00
2022 10 02 11 26 999 99.0 99.0  1.07  7.69  6.16  87 9999.0 999.0  21.9 999.0 99.0 99.00
2022 10 02 11 56 999 99.0 99.0  1.09  8.33  6.38  82 9999.0 999.0  21.9 999.0 99.0 99.00
2022 10 02 12 26 999 99.0 99.0  1.04  8.33  6.11  94 9999.0 999.0  21.9 999.0 99.0 99.00
2022 10 02 12 56 999 99.0 99.0  1.03  7.69  6.23  87 9999.0 999.0  22.0 999.0 99.0 99.00
2022 10 02 13 26 999 99.0 99.0  1.04  7.69  6.28  86 9999.0 999.0  22.0 999.0 99.0 99.00
2022 10 02 13 56 999 99.0 99.0  1.11  7.69  6.36  83 9999.0 999.0  22.0 999.0 99.0 99.00
2022 10 02 14 26 999 99.0 99.0  1.10  7.69  6.53  93 9999.0 999.0  22.1 999.0 99.0 99.00
2022 10 02 14 56 999 99.0 99.0  1.08  7.69  6.33  92 9999.0 999.0  22.1 999.0 99.0 99.00
2022 10 02 15 26 999 99.0 99.0  1.00  7.69  6.22  89 9999.0 999.0  22.2 999.0 99.0 99.00
2022 10 02 15 56 999 99.0 99.0  0.95  7.69  6.25  87 9999.0 999.0  22.2 999.0 99.0 99.00
2022 10 02 16 26 999 99.0 99.0  0.95  7.69  6.24  89 9999.0 999.0  22.3 999.0 99.0 99.00
2022 10 02 16 56 999 99.0 99.0  0.95  7.69  6.37  92 9999.0 999.0  22.2 999.0 99.0 99.00
2022 10 02 17 26 999 99.0 99.0  0.96  7.69  6.65  94 9999.0 999.0  22.2 999.0 99.0 99.00
2022 10 02 17 56 999 99.0 99.0  0.92  7.69  6.50  93 9999.0 999.0  22.2 999.0 99.0 99.00
2022 10 02 18 26 999 99.0 99.0  0.90  7.14  6.30  86 9999.0 999.0  22.2 999.0 99.0 99.00
2022 10 02 18 56 999 99.0 99.0  0.90  7.14  6.43  82 9999.0 999.0  22.2 999.0 99.0 99.00
2022 10 02 19 26 999 99.0 99.0  0.92  7.69  6.48  93 9999.0 999.0  22.3 999.0 99.0 99.00
2022 10 02 19 56 999 99.0 99.0  0.87  7.14  6.44  92 9999.0 999.0  22.2 999.0 99.0 99.00
2022 10 02 20 26 999 99.0 99.0  0.91  8.33  6.60  79 9999.0 999.0  22.2 999.0 99.0 99.00
2022 10 02 20 56 999 99.0 99.0  0.87  7.69  6.22  87 9999.0 999.0  22.2 999.0 99.0 99.00
2022 10 02 21 26 999 99.0 99.0  0.96  7.69  6.24  90 9999.0 999.0  22.1 999.0 99.0 99.00
2022 10 02 21 56 999 99.0 99.0  0.93  7.69  6.05  79 9999.0 999.0  22.1 999.0 99.0 99.00
2022 10 02 22 26 999 99.0 99.0  0.92  7.69  5.50  79 9999.0 999.0  22.1 999.0 99.0 99.00
2022 10 02 22 56 999 99.0 99.0  0.98  7.69  5.42  83 9999.0 999.0  22.0 999.0 99.0 99.00
2022 10 02 23 26 999 99.0 99.0  1.04  7.69  5.68  86 9999.0 999.0  22.0 999.0 99.0 99.00
2022 10 02 23 56 999 99.0 99.0  1.05  7.69  5.77  85 9999.0 999.0  22.0 999.0 99.0 99.00
2022 10 03 00 26 999 99.0 99.0  1.02  7.14  5.65  87 9999.0 999.0  22.0 999.0 99.0 99.00
2022 10 03 00 56 999 99.0 99.0  1.08  8.33  5.24  69 9999.0 999.0  22.0 999.0 99.0 99.00
2022 10 03 01 26 999 99.0 99.0  1.44  7.69  4.69  69 9999.0 999.0  22.0 999.0 99.0 99.00
2022 10 03 01 56 999 99.0 99.0  1.59  8.33  4.63  61 9999.0 999.0  22.0 999.0 99.0 99.00
2022 10 03 02 26 999 99.0 99.0  1.73  4.76  4.71   9 9999.0 999.0  22.0 999.0 99.0 99.00
2022 10 03 02 56 999 99.0 99.0  2.04  9.09  5.10  40 9999.0 999.0  22.0 999.0 99.0 99.00
2022 10 03 03 26 999 99.0 99.0  2.42  5.88  5.37  16 9999.0 999.0  22.0 999.0 99.0 99.00
2022 10 03 03 56 999 99.0 99.0  2.62  9.88  5.75  47 9999.0 999.0  21.9 999.0 99.0 99.00
2022 10 03 04 26 999 99.0 99.0  2.63  6.67  5.72  24 9999.0 999.0  21.9 999.0 99.0 99.00
2022 10 03 04 56 999 99.0 99.0  2.64  6.25  5.55  12 9999.0 999.0  21.9 999.0 99.0 99.00
2022 10 03 05 26 999 99.0 99.0  2.74  7.69  5.65  41 9999.0 999.0  21.9 999.0 99.0 99.00
2022 10 03 05 56 999 99.0 99.0  2.85  7.69  5.95  38 9999.0 999.0  22.0 999.0 99.0 99.00
2022 10 03 06 26 999 99.0 99.0  2.76 10.53  6.01  51 9999.0 999.0  22.0 999.0 99.0 99.00
2022 10 03 06 56 999 99.0 99.0  2.75  7.69  5.92  40 9999.0 999.0  22.0 999.0 99.0 99.00
2022 10 03 07 26 999 99.0 99.0  2.56 10.53  5.81  44 9999.0 999.0  21.9 999.0 99.0 99.00
2022 10 03 07 56 999 99.0 99.0  2.90  7.69  5.92  38 9999.0 999.0  21.9 999.0 99.0 99.00
2022 10 03 08 26 999 99.0 99.0  2.83  8.33  5.99  40 9999.0 999.0  21.8 999.0 99.0 99.00
2022 10 03 08 56 999 99.0 99.0  2.79  7.69  5.93  37 9999.0 999.0  21.7 999.0 99.0 99.00
2022 10 03 09 26 999 99.0 99.0  2.79  8.33  6.11  42 9999.0 999.0  21.7 999.0 99.0 99.00
2022 10 03 09 56 999 99.0 99.0  2.90 10.53  6.05  49 9999.0 999.0  21.7 999.0 99.0 99.00
2022 10 03 10 26 999 99.0 99.0  2.67  7.14  5.90  31 9999.0 999.0  21.7 999.0 99.0 99.00
2022 10 03 10 56 999 99.0 99.0  2.95 11.11  6.40  51 9999.0 999.0  21.7 999.0 99.0 99.00
2022 10 03 11 26 999 99.0 99.0  2.97 11.11  6.34  54 9999.0 999.0  21.7 999.0 99.0 99.00
2022 10 03 11 56 999 99.0 99.0  2.93 11.11  6.24  54 9999.0 999.0  21.6 999.0 99.0 99.00
2022 10 03 12 26 999 99.0 99.0  2.94 11.11  6.33  58 9999.0 999.0  21.6 999.0 99.0 99.00
2022 10 03 12 56 999 99.0 99.0  3.21 11.76  6.52  57 9999.0 999.0  21.6 999.0 99.0 99.00
2022 10 03 13 26 999 99.0 99.0  3.39 10.53  6.61  45 9999.0 999.0  21.5 999.0 99.0 99.00
2022 10 03 13 56 999 99.0 99.0  3.24  8.33  6.48  45 9999.0 999.0  21.5 999.0 99.0 99.00
2022 10 03 14 26 999 99.0 99.0  3.28 11.11  6.62  47 9999.0 999.0  21.5 999.0 99.0 99.00
2022 10 03 14 56 999 99.0 99.0  3.30  8.33  6.64  41 9999.0 999.0  21.5 999.0 99.0 99.00
2022 10 03 15 26 999 99.0 99.0  3.22 10.53  6.52  52 9999.0 999.0  21.4 999.0 99.0 99.00
2022 10 03 15 56 999 99.0 99.0  3.14  9.09  6.39  44 9999.0 999.0  21.4 999.0 99.0 99.00
2022 10 03 16 26 999 99.0 99.0  3.24  9.09  6.70  48 9999.0 999.0  21.4 999.0 99.0 99.00
2022 10 03 16 56 999 99.0 99.0  3.19 11.76  6.67  51 9999.0 999.0  21.4 999.0 99.0 99.00
2022 10 03 17 26 999 99.0 99.0  3.35 11.76  6.77  57 9999.0 999.0  21.3 999.0 99.0 99.00
2022 10 03 17 56 999 99.0 99.0  3.26 11.11  6.58  47 9999.0 999.0  21.2 999.0 99.0 99.00
2022 10 03 18 26 999 99.0 99.0  3.27 11.11  6.57  52 9999.0 999.0  21.1 999.0 99.0 99.00
2022 10 03 18 56 999 99.0 99.0  3.10 11.76  6.37  52 9999.0 999.0  21.1 999.0 99.0 99.00
2022 10 03 19 26 999 99.0 99.0  3.17 11.11  6.35  61 9999.0 999.0  21.1 999.0 99.0 99.00
2022 10 03 19 56 999 99.0 99.0  3.51  8.33  6.91  45 9999.0 999.0  21.1 999.0 99.0 99.00
2022 10 03 20 26 999 99.0 99.0  3.38 11.11  6.61  58 9999.0 999.0  21.0 999.0 99.0 99.00
2022 10 03 20 56 999 99.0 99.0  3.42 12.50  6.71  65 9999.0 999.0  21.0 999.0 99.0 99.00
2022 10 03 21 26 999 99.0 99.0  3.49  9.88  6.82  55 9999.0 999.0  20.9 999.0 99.0 99.00
2022 10 03 21 56 999 99.0 99.0  3.42 11.76  6.64  59 9999.0 999.0  20.9 999.0 99.0 99.00
2022 10 03 22 26 999 99.0 99.0  3.32 11.11  6.75  59 9999.0 999.0  20.9 999.0 99.0 99.00
2022 10 03 22 56 999 99.0 99.0  3.44 13.33  6.84  54 9999.0 999.0  20.8 999.0 99.0 99.00
2022 10 03 23 26 999 99.0 99.0  3.22 12.50  6.57  52 9999.0 999.0  20.8 999.0 99.0 99.00
2022 10 03 23 56 999 99.0 99.0  3.40 13.33  6.82  52 9999.0 999.0  20.8 999.0 99.0 99.00
2022 10 04 00 26 999 99.0 99.0  3.40 12.50  6.82  64 9999.0 999.0  20.7 999.0 99.0 99.00
2022 10 04 00 56 999 99.0 99.0  3.28 12.50  6.51  52 9999.0 999.0  20.7 999.0 99.0 99.00
2022 10 04 01 26 999 99.0 99.0  3.37 13.33  6.64  66 9999.0 999.0  20.7 999.0 99.0 99.00
2022 10 04 01 56 999 99.0 99.0  3.47 11.11  6.77  51 9999.0 999.0  20.6 999.0 99.0 99.00
2022 10 04 02 26 999 99.0 99.0  3.38 13.33  6.89  55 9999.0 999.0  20.6 999.0 99.0 99.00
2022 10 04 02 56 999 99.0 99.0  3.25 10.53  6.81  68 9999.0 999.0  20.5 999.0 99.0 99.00
2022 10 04 03 26 999 99.0 99.0  3.35 13.33  6.75  58 9999.0 999.0  20.5 999.0 99.0 99.00
2022 10 04 03 56 999 99.0 99.0  3.26  9.88  6.69  59 9999.0 999.0  20.5 999.0 99.0 99.00
